ID,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAura,EffectAuraPeriod,EffectBasePoints,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectDieSides,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectMiscValue_0,EffectMiscValue_1,EffectRadiusIndex_0,EffectRadiusIndex_1,EffectSpellClassMask_0,EffectSpellClassMask_1,EffectSpellClassMask_2,EffectSpellClassMask_3,ImplicitTarget_0,ImplicitTarget_1,SpellID
698514,0,0,6,0,0,13,0,174,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,23271
698515,0,1,6,0,0,135,0,174,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,23271
698542,0,0,6,0,0,42,0,0,1,1,0,0,0,0,0,0,0,27860,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21978
698550,0,0,6,0,0,85,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21620
698655,0,0,9,1,0,0,0,99,1,1,0,81,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,21170
698675,0,0,6,0,0,42,0,0,0,1,0,1,0,0,0,0,0,18946,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20847
698689,0,0,2,0,0,0,0,159,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,21961
698690,0,1,6,0,0,22,0,-101,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,6,0,21961
698696,0,0,6,0,0,85,0,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20959
698741,0,0,6,0,0,107,0,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,67362816,0,0,0,1,0,21895
698745,0,0,6,0,0,47,0,-2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21352
698774,0,0,19,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21919
698775,0,0,6,0,0,23,3000,0,1,1,0,0,0,0,0,0,0,21921,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21922
698792,0,0,6,0,0,124,0,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21429
698796,0,0,6,0,0,30,0,16,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,95,0,0,0,0,0,0,0,1,0,21424
698814,0,0,6,0,0,42,0,9,1,1,0,1,0,0,0,0,0,22008,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22007
698841,0,0,6,0,0,13,0,15,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,21509
698855,0,0,6,0,0,8,5000,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20969
698858,0,0,6,0,0,13,0,20,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,21513
698868,0,0,6,0,0,134,0,14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21894
698892,0,0,2,0,0,0,0,74,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,20869
698902,0,0,6,0,0,85,0,14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21643
698905,0,0,6,0,0,23,3000,0,1,1,0,0,0,0,0,0,0,21927,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21928
698906,0,0,6,0,0,13,0,16,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,21510
698911,0,0,6,0,0,30,0,19,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,95,0,0,0,0,0,0,0,1,0,21416
698916,0,0,6,0,0,85,0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21627
698917,0,0,6,0,0,85,0,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21628
698922,0,0,2,0,0,0,0,149,0,0.69999998808,3,101,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,21179
698930,0,0,6,0,0,13,0,18,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,21511
698945,0,0,6,0,0,85,0,7,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21629
698986,0,0,34,0,0,0,0,0,1,1,0,0,17223,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21180
698987,0,0,34,0,0,0,0,0,1,1,0,0,17074,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21181
699022,0,0,6,0,0,85,0,8,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21631
699034,0,0,6,0,0,13,0,53,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,21536
699057,0,0,6,0,0,51,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21473
699086,0,0,6,0,0,107,0,-31,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,2,0,0,0,1,0,22778
699090,0,0,6,0,0,108,0,49,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,8388608,0,0,0,1,0,23560
699091,0,1,6,0,0,108,0,9,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,8388608,0,0,0,1,0,23560
699092,0,2,6,0,0,108,0,-31,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,8388608,0,0,0,1,0,23560
699093,0,0,6,0,0,564,0,29,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23562
699098,0,0,6,0,0,23,3000,0,1,1,0,0,0,0,0,0,0,21740,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21741
699104,0,0,6,0,0,69,0,749,0,1,0,501,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,23506
699125,0,0,6,0,0,42,0,-1,1,1,0,1,0,0,0,0,0,23544,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21747
699133,0,0,6,0,0,124,0,40,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21442
699154,0,0,6,0,0,161,0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21598
699155,0,0,6,0,0,161,0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21599
699208,0,0,6,0,0,161,0,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21600
699233,0,0,6,0,0,107,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,18,0,0,0,268558336,0,0,0,1,0,21881
699235,0,0,6,0,0,42,0,0,1,1,0,0,0,0,0,0,0,21977,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21890
699238,0,0,2,0,0,0,0,69,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,20883
699251,0,0,6,0,0,108,0,14,1,1,0,1,4096,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4096,0,0,0,1,0,23566
699252,0,1,6,0,0,108,0,14,1,1,0,1,8192,0,0,0,0,0,0,1,0,0,0,1,22,0,0,0,8192,0,0,0,1,0,23566
699253,0,0,6,0,0,552,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,1,0,23570
699275,0,0,6,0,0,3,2000,8,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,21952
699281,0,0,6,0,0,42,0,0,0,1,0,0,0,0,0,0,0,29478,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21838
699284,0,0,6,0,0,107,0,14,1,1,0,1,2048,0,0,0,0,0,0,1,0,0,0,1,12,0,0,0,2048,0,0,0,1,0,22801
699285,0,0,6,0,0,107,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,-1877999616,0,0,0,1,0,22804
699290,0,0,6,0,0,107,0,-10001,1,1,0,1,48,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,48,0,0,0,1,0,21879
699291,0,1,6,0,0,107,0,-2001,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,1,0,21879
699292,0,2,6,0,0,107,0,-2001,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2097152,0,0,0,1,0,21879
699320,0,0,6,0,0,69,0,349,0,1,0,301,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,21956
699338,0,0,6,0,0,564,0,22,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22852
699343,0,0,6,0,0,85,0,13,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21641
699352,0,0,6,0,0,42,0,0,1,1,0,1,0,0,0,0,0,22600,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22618
699358,0,0,6,0,0,107,0,-101,0,1,0,1,2048,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,2048,0,0,0,1,0,21973
699359,0,1,6,0,0,107,0,-101,1,1,0,1,2048,0,0,0,0,0,0,1,0,0,0,1,21,0,0,0,2048,0,0,0,1,0,21973
699360,0,0,38,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,1,0,21954
699365,0,0,6,0,0,3,3000,22,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,21949
699369,0,0,6,0,0,107,0,-30001,1,1,0,1,2048,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,2048,0,0,0,1,0,21874
699379,0,0,6,0,0,107,0,-1501,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,65536,0,0,0,1,0,23025
699387,0,0,252,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,17,22564
699410,0,0,6,0,0,3,3000,14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,22639
699411,0,1,6,0,0,33,0,-61,0,1,0,1,0,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,22639
699419,0,0,6,0,0,108,0,19,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,1048576,0,0,0,1,0,23559
699434,0,0,6,0,0,42,0,0,1,1,0,1,0,0,0,0,0,22619,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22620
699435,0,0,6,0,0,161,0,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21601
699441,0,0,6,0,0,161,0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21348
699446,0,0,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,22641
699447,0,1,64,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13327,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,22641
699450,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23453
699451,0,0,6,1,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,23454
699476,0,0,6,0,0,42,0,0,0,1,0,1,0,0,0,0,0,21970,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21969
699485,0,0,6,0,0,42,0,0,0,1,0,1,0,0,0,0,0,27775,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,27774
699516,0,0,6,0,0,85,0,10,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21366
699531,0,0,6,0,0,85,0,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21632
699537,0,0,6,0,0,107,0,29,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,65536,0,0,0,1,0,23563
699553,0,0,6,0,0,42,0,0,1,1,0,0,0,0,0,0,0,21976,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21853
699560,0,0,6,0,0,85,0,11,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21636
699567,0,0,6,0,0,124,0,47,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21445
699568,0,0,6,0,0,124,0,49,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21446
699570,0,0,6,0,0,42,0,99,1,1,0,1,0,0,0,0,0,23684,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23688
699578,0,0,6,0,0,124,0,23,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21435
699579,0,0,6,0,0,124,0,25,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21436
699581,0,0,6,0,0,30,0,13,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,95,0,0,0,0,0,0,0,1,0,21410
699606,0,0,6,0,0,85,0,11,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21635
699634,0,0,6,1,0,138,0,29,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22640
699680,0,0,6,0,0,117,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,1,0,21958
699681,0,1,6,0,0,117,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,12,0,0,0,0,0,0,0,1,0,21958
699689,0,0,6,0,0,161,0,7,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20885
699690,0,0,2,0,0,0,0,272,0,1,0,61,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,21162
699691,0,1,6,0,0,3,2000,14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,21162
699698,0,0,6,0,0,107,0,2999,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,16,0,0,0,1,0,21871
699699,0,0,6,0,0,35,0,9,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,21975
699703,0,0,30,0,0,0,0,49,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21951
699728,0,0,6,0,0,107,0,-5001,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,1073741824,0,0,0,1,0,22738
699733,0,0,6,0,0,124,0,30,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21438
699734,0,0,6,0,0,124,0,33,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21439
699735,0,0,6,0,0,124,0,35,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21440
699742,0,0,6,0,0,85,0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21626
699747,0,0,6,0,0,15,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20886
699778,0,0,6,0,0,161,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21346
699780,0,0,6,0,0,85,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21624
699789,0,0,6,0,0,13,0,36,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,21524
699790,0,0,6,0,0,30,0,15,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,95,0,0,0,0,0,0,0,1,0,21412
699791,0,0,6,0,0,30,0,17,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,95,0,0,0,0,0,0,0,1,0,21413
699793,0,0,6,0,0,30,0,18,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,95,0,0,0,0,0,0,0,1,0,21415
699832,0,0,6,0,0,15,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21991
699843,0,0,6,0,0,564,0,23,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23181
699862,0,0,6,0,0,42,0,0,0,1,0,0,0,0,0,0,0,23687,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23686
699871,0,0,6,0,0,108,0,29,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,20,0,0,0,256,0,0,0,1,0,21899
699880,0,0,6,0,0,22,0,-26,1,1,5,1,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,6,0,21992
699881,0,1,2,0,0,0,0,299,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,21992
699882,0,2,64,0,0,0,0,0,1,1,0,0,0,0,0,0,0,27648,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,21992
699887,0,0,6,0,0,85,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21625
699890,0,0,6,0,0,51,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21485
699910,0,0,6,0,0,85,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21623
699919,0,0,2,0,0,0,0,39,0,1,0,17,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,23267
699941,0,0,6,0,0,72,0,-16,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,32,0,0,0,0,0,0,0,1,0,23553
699956,0,0,6,0,0,17,0,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23217
699963,0,0,6,0,0,42,0,0,1,1,0,0,0,0,0,0,0,24255,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24256
699981,0,0,6,0,0,564,0,17,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22912
700013,0,0,6,0,0,42,0,4,1,1,0,1,0,0,0,0,0,18350,0,1,0,0,0,1,0,0,0,0,192,0,0,0,1,0,23551
700018,0,0,6,0,0,107,0,-201,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,4,65536,0,0,1,0,23047
700019,0,1,6,0,0,107,0,-201,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,21,0,0,0,4,65536,0,0,1,0,23047
700039,0,0,6,0,0,107,0,-1001,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,8,0,0,0,1,0,23048
700044,0,0,6,0,0,107,0,-600001,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,268435456,0,0,0,1,0,26106
700071,0,0,6,0,0,69,0,494,0,1,0,111,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,23991
700075,0,0,6,0,0,161,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21595
700076,0,0,6,0,0,108,0,14,1,1,0,1,16384,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,16384,0,0,0,1,0,23561
700087,0,0,6,0,0,42,0,-1,0,1,0,1,0,0,0,0,0,26976,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,26107
700090,0,0,6,0,0,55,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23727
700095,0,0,6,0,0,42,0,0,0,1,0,0,0,0,0,0,0,22649,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22648
700102,0,0,6,0,0,79,0,99,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,5,0,23720
700103,0,1,6,0,0,101,0,99,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,0,23720
700111,0,0,6,0,0,42,0,0,1,1,0,0,0,0,0,0,0,23580,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23581
700119,0,0,6,0,0,85,0,10,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21634
700132,0,0,6,0,0,107,0,-16,1,1,0,1,2048,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,2048,0,0,0,1,0,23157
700146,0,0,6,0,0,107,0,-10001,1,1,0,1,2048,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,2048,0,0,0,1,0,23302
700150,0,0,6,0,0,109,0,99,1,1,0,1,0,0,0,0,0,23590,0,1,0,0,0,1,0,0,0,0,8388608,0,0,0,1,0,23591
700155,0,0,34,0,0,0,0,0,1,1,0,0,18609,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23041
700158,0,0,6,0,0,107,0,-1001,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,512,0,0,0,1,0,23158
700159,0,0,6,0,0,107,0,29,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,18,0,0,0,268558336,0,0,0,1,0,23726
700173,0,0,252,0,0,0,0,0,1,1,0,0,0,0,0,3.01939988136,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,17,23442
700178,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23725
700186,0,0,6,0,0,10,0,-16,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,23545
700190,0,0,6,0,0,30,0,14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,95,0,0,0,0,0,0,0,1,0,21411
700198,0,0,6,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23701
700206,0,0,6,0,0,13,0,68,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,32,0,0,0,0,0,0,0,1,0,23265
700263,0,0,6,0,0,55,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23729
700264,0,0,6,0,0,107,0,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,256,0,0,0,1,0,23557
700265,0,1,6,0,0,108,0,49,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,256,0,0,0,1,0,23557
700266,0,0,6,0,0,108,0,24,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,134217728,0,0,0,1,0,23558
700273,0,0,6,0,0,13,0,30,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,21520
700287,0,0,6,0,0,13,0,63,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,23730
700288,0,1,6,0,0,135,0,63,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,23730
700289,0,0,34,0,0,0,0,0,1,1,0,0,18608,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23042
700290,0,0,6,0,0,108,0,-21,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,997,65536,8388610,0,1,0,23555
700291,0,0,6,0,0,108,0,-51,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,4194432,0,0,0,1,0,23556
700296,0,0,6,0,0,564,0,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23172
700302,0,0,6,0,0,161,0,15,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23210
700322,0,0,6,0,0,42,0,0,1,1,0,0,0,0,0,0,0,23682,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23689
700340,0,0,6,0,0,107,0,999,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,65536,0,0,0,1,0,23044
700365,0,0,6,0,0,42,0,0,0,1,0,0,0,0,0,0,0,18350,0,1,0,0,0,1,0,0,0,0,128,0,0,0,1,0,23572
700373,0,0,108,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,1,0,22891
700374,0,1,108,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17,0,0,0,0,0,0,0,1,0,22891
700375,0,2,108,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,1,0,22891
700382,0,0,6,0,0,30,0,12,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,95,0,0,0,0,0,0,0,1,0,22850
700383,0,1,6,0,0,22,0,299,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,22850
700384,0,0,6,0,0,19,0,999,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,1,0,23101
700396,0,0,6,0,0,42,0,0,1,1,0,1,0,0,0,0,0,23547,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23548
700454,0,0,6,0,0,30,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,226,0,0,0,0,0,0,0,1,0,22811
700481,0,0,6,0,0,107,0,7,1,1,0,1,4096,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4096,0,0,0,1,0,22855
